,Date,Open,High,Low,Close,Volume,Adjustment_factor,50_day_MA,100_day_MA,Log_return,Volatility,Risk-free Rate
170,2016-04-29,89.4,89.4,86.71,29.126666666666665,868037.0,3.0,29.73813333333333,28.915166666666668,-0.026761603845098444,0.19778569921105907,0.0183
171,2016-05-02,87.61,88.16,86.93,29.346666666666668,381391.0,3.0,29.778066666666664,28.899099999999997,0.0075248331349710715,0.1995416570776242,0.018799999999999997
172,2016-05-03,87.16,87.57,86.64,29.013333333333335,1095593.0,3.0,29.802733333333336,28.88233333333333,-0.011423473550628359,0.20203462388438534,0.0181
173,2016-05-04,86.41,87.02,85.75,28.68333333333333,845651.0,3.0,29.82953333333333,28.866266666666665,-0.011439260450084277,0.19961638899889453,0.0179
174,2016-05-05,86.55,87.09,85.95,28.753333333333334,392725.0,3.0,29.850466666666666,28.849433333333337,0.0024374685621488066,0.19521068411464776,0.0176
175,2016-05-06,85.89,86.44,85.19,28.79333333333333,413973.0,3.0,29.865466666666663,28.8387,0.001390176312857913,0.1940090407225598,0.0179
176,2016-05-09,86.54,87.0,86.02,28.756666666666664,324992.0,3.0,29.876133333333332,28.82953333333333,-0.001274254444067632,0.19388075900975568,0.0177
177,2016-05-10,86.51,87.33,85.99,29.096666666666668,276732.0,3.0,29.894933333333334,28.8193,0.01175399565877099,0.20043141747240836,0.0177
178,2016-05-11,86.96,87.86,86.96,29.026666666666664,892079.0,3.0,29.897133333333333,28.8061,-0.0024086723809118786,0.1791994955509288,0.0173
179,2016-05-12,87.28,87.44,84.83,28.506666666666664,403974.0,3.0,29.88533333333333,28.791866666666664,-0.018076969649556917,0.18636154968528262,0.0175
180,2016-05-13,85.76,86.54,85.58,28.61,534476.0,3.0,29.874933333333328,28.78213333333333,0.003618329013338798,0.18708441445164492,0.0171
181,2016-05-16,85.88,87.8,85.58,29.069999999999997,237573.0,3.0,29.867733333333334,28.771933333333333,0.01595040750876566,0.19869844338180384,0.0175
182,2016-05-17,87.08,87.56,86.38,28.88,207956.0,3.0,29.854066666666665,28.759366666666665,-0.006557400546159052,0.19590436251679072,0.0176
183,2016-05-18,86.28,88.75,86.28,29.33,667846.0,3.0,29.862799999999996,28.749199999999995,0.015461568964734232,0.20158663475066319,0.0187
184,2016-05-19,87.42,88.16,86.74,29.166666666666664,464924.0,3.0,29.864199999999997,28.736833333333333,-0.005584378293900619,0.2014860255050412,0.018500000000000003
185,2016-05-20,88.56,90.24,88.55,30.05,559802.0,3.0,29.88033333333333,28.734499999999997,0.02983615628575771,0.23034201700701615,0.018500000000000003
186,2016-05-23,90.75,91.59,90.75,30.259999999999998,245303.0,3.0,29.88953333333333,28.730733333333333,0.00696404737899318,0.2306405374039166,0.0184
187,2016-05-24,91.53,93.08,91.42,30.99,529172.0,3.0,29.91473333333333,28.737033333333333,0.023837863439446935,0.24127867043688064,0.018600000000000002
188,2016-05-25,93.54,93.77,92.8,31.173333333333332,416181.0,3.0,29.945133333333334,28.7493,0.005898456696046455,0.23959734406999805,0.0187
189,2016-05-26,93.66,94.05,93.43,31.276666666666664,304081.0,3.0,29.972266666666666,28.766066666666667,0.0033093171381453493,0.21695858309451133,0.0183
190,2016-05-27,93.75,94.58,93.75,31.473333333333333,287173.0,3.0,29.999200000000002,28.7876,0.006268280816182497,0.18820800964008955,0.018500000000000003
191,2016-05-31,94.6,95.06,94.34,31.656666666666666,714782.0,3.0,30.021866666666664,28.821099999999998,0.005808137136720381,0.1878647177880544,0.0184
