,Date,Open,High,Low,Close,Volume,50_day_MA,100_day_MA,Log_return,Volatility,Risk-free Rate
165,2016-04-25,101.8,102.8301,101.61,102.8,3501259.0,101.33120000000001,99.82800000000002,0.008008637394055076,0.14772679399076502,0.0191
166,2016-04-26,103.2,103.4,102.19,102.6,3223411.0,101.4134,99.8434,-0.0019474202843955666,0.1476196762034272,0.0194
167,2016-04-27,102.72,103.36,101.91,102.63,3730939.0,101.494,99.8749,0.00029235492095380593,0.14024603101463648,0.0187
168,2016-04-28,102.17,103.15,102.16,102.97,4350143.0,101.5624,99.91369999999999,0.0033073960110364875,0.14051188848162946,0.0184
169,2016-04-29,102.93,103.17,102.4,102.96,4604048.0,101.6292,99.93270000000001,-9.712038078829286e-05,0.1327009313371412,0.0183
170,2016-05-02,102.74,103.87,102.64,103.43,3998114.0,101.70620000000001,99.9603,0.004554492101841084,0.133847033608249,0.018799999999999997
171,2016-05-03,103.41,103.93,103.0,103.56,3945431.0,101.78,99.9942,0.0012560994936245305,0.13149090220437618,0.0181
172,2016-05-04,103.51,104.4399,103.13,104.02,3852606.0,101.8696,100.0431,0.00443203346158945,0.1293466164232492,0.0179
173,2016-05-05,103.87,104.88,103.6,104.21,3401360.0,101.9602,100.0962,0.0018249056594095805,0.12894310476602475,0.0176
174,2016-05-06,103.68,104.97,103.68,104.96,3547652.0,102.046,100.168,0.007171231191442843,0.12108589758529158,0.0179
175,2016-05-09,104.92,105.73,104.91,105.28,4432307.0,102.18440000000001,100.2413,0.003044142381228273,0.11828486340082857,0.0177
176,2016-05-10,105.43,106.63,105.33,106.57,3885423.0,102.35940000000001,100.31310000000002,0.012178578655857652,0.12410478669976457,0.0177
177,2016-05-11,106.26,106.94,105.63,105.72,3424861.0,102.492,100.35950000000001,-0.008007956496776353,0.12451490030084679,0.0173
178,2016-05-12,106.13,106.4,105.58,106.1,3195310.0,102.6474,100.41850000000001,0.003587955883848867,0.11902631654949564,0.0175
179,2016-05-13,105.75,106.1,103.54,104.18,7811510.0,102.74779999999998,100.4813,-0.018261873302891817,0.13653867018389249,0.0171
180,2016-05-16,103.98,104.65,103.63,104.13,4243167.0,102.8304,100.5364,-0.00048005377524101465,0.13653854519711928,0.0175
181,2016-05-17,104.17,104.38,102.01,102.37,5443329.0,102.89280000000001,100.56210000000002,-0.01704641761012505,0.14774878987815201,0.0176
182,2016-05-18,101.95,102.0,100.27,100.91,6970086.0,102.91619999999999,100.56480000000002,-0.014364670455242144,0.14235859597332007,0.0187
183,2016-05-19,100.75,101.44,100.3,101.33,4722434.0,102.93879999999999,100.5727,0.004153486983788884,0.13394786840692952,0.018500000000000003
184,2016-05-20,101.71,101.79,100.0,100.1,5594658.0,102.9252,100.56689999999999,-0.012212831139051333,0.1357791903847402,0.018500000000000003
185,2016-05-23,100.12,100.77,100.0,100.42,4185817.0,102.9074,100.5566,0.003191704285384607,0.13261282257942472,0.0184
186,2016-05-24,100.91,101.3799,100.69,101.09,3446254.0,102.9162,100.55599999999998,0.006649818559406818,0.1354268753291405,0.018600000000000002
187,2016-05-25,101.17,101.6,100.96,101.09,3223799.0,102.915,100.56769999999999,0.0,0.1354012522995479,0.0187
188,2016-05-26,101.2,101.96,101.01,101.9,4543050.0,102.93639999999999,100.59899999999999,0.007980731062712881,0.138247613336168,0.0183
189,2016-05-27,102.13,102.38,101.6,101.96,2877350.0,102.9382,100.6241,0.0005886392792353949,0.13829700654954796,0.018500000000000003
190,2016-05-31,102.14,102.3699,100.82,101.17,6368712.0,102.9358,100.641,-0.007778309290115543,0.13925831039333755,0.0184
191,2016-06-01,100.56,101.6,100.3,101.57,4741392.0,102.93639999999999,100.681,0.003945945733610588,0.1401873182549452,0.018500000000000003
192,2016-06-02,101.33,102.01,101.17,102.0,3618690.0,102.961,100.7289,0.0042245973328613245,0.1400831923851454,0.0181
193,2016-06-03,101.92,102.83,101.92,102.53,4511654.0,102.99539999999999,100.77980000000001,0.0051826253977287256,0.14147519251350352,0.0171
194,2016-06-06,102.54,103.06,102.23,102.7,2944217.0,103.0358,100.83059999999999,0.0016566782525126152,0.13867412885534042,0.0173
195,2016-06-07,102.82,103.18,102.28,102.49,4078737.0,103.066,100.89049999999999,-0.0020468840910411006,0.13783689292551532,0.0172
196,2016-06-08,102.36,103.35,102.17,103.18,2860778.0,103.10220000000001,100.9642,0.006709802973032429,0.13196336141149415,0.0171
197,2016-06-09,102.9,103.82,102.54,103.66,3552237.0,103.1216,101.0615,0.004641276945056557,0.1314752601078162,0.0168
198,2016-06-10,103.25,103.49,102.78,103.31,3462385.0,103.1382,101.13690000000001,-0.0033821359002063614,0.13058555508516795,0.016399999999999998
199,2016-06-13,103.24,103.6899,102.98,103.06,4368338.0,103.12380000000002,101.2298,-0.0024228339612758333,0.11445815971622068,0.016200000000000003
200,2016-06-14,102.6,103.29,101.74,103.23,4363459.0,103.112,101.31739999999999,0.0016481655774205962,0.11472205038074768,0.016200000000000003
201,2016-06-15,103.27,103.57,102.7528,102.86,3434378.0,103.1072,101.3875,-0.003590668130728596,0.09753453699357789,0.016
202,2016-06-16,102.51,103.93,102.51,103.85,3520867.0,103.1058,101.4666,0.009578709975351039,0.0863788905717736,0.015700000000000002
203,2016-06-17,103.59,103.86,102.4,103.41,5577860.0,103.10199999999999,101.5375,-0.004245881125237574,0.0880042654255577,0.016200000000000003
204,2016-06-20,104.07,104.68,103.35,103.37,3567059.0,103.0678,101.6118,-0.0003868846164901767,0.07319182762538032,0.0167
205,2016-06-21,103.81,104.41,103.76,104.08,3214510.0,103.0634,101.6781,0.006845049623856335,0.07535757185391749,0.0171
206,2016-06-22,104.08,104.49,103.63,103.74,3398877.0,103.04,101.7225,-0.003272065280995717,0.07510042706832319,0.0169
